environment_step,episode_id,evaluation_seed,episode_return,episode_length
20000,15,10015,-500.0,500
20000,16,10016,-500.0,500
20000,17,10017,-500.0,500
20000,18,10018,-500.0,500
20000,19,10019,-500.0,500
25000,0,10000,-500.0,500
25000,1,10001,-500.0,500
25000,2,10002,-500.0,500
25000,3,10003,-500.0,500
25000,4,10004,-500.0,500
25000,5,10005,-500.0,500
25000,6,10006,-500.0,500
25000,7,10007,-500.0,500
25000,8,10008,-500.0,500
25000,9,10009,-500.0,500
25000,10,10010,-500.0,500
25000,11,10011,-500.0,500
25000,12,10012,-500.0,500
25000,13,10013,-500.0,500
25000,14,10014,-500.0,500
25000,15,10015,-500.0,500
25000,16,10016,-500.0,500
25000,17,10017,-500.0,500
25000,18,10018,-500.0,500
25000,19,10019,-500.0,500
30000,0,10000,-500.0,500
30000,1,10001,-500.0,500
30000,2,10002,-136.0,137
30000,3,10003,-500.0,500
30000,4,10004,-111.0,112
30000,5,10005,-115.0,116
30000,6,10006,-500.0,500
30000,7,10007,-86.0,87
30000,8,10008,-500.0,500
30000,9,10009,-500.0,500
30000,10,10010,-108.0,109
30000,11,10011,-500.0,500
30000,12,10012,-102.0,103
30000,13,10013,-500.0,500
30000,14,10014,-500.0,500
30000,15,10015,-101.0,102
30000,16,10016,-130.0,131
30000,17,10017,-115.0,116
30000,18,10018,-105.0,106
30000,19,10019,-141.0,142
35000,0,10000,-500.0,500
35000,1,10001,-500.0,500
35000,2,10002,-500.0,500
35000,3,10003,-500.0,500
35000,4,10004,-500.0,500
35000,5,10005,-500.0,500
35000,6,10006,-500.0,500
35000,7,10007,-500.0,500
35000,8,10008,-500.0,500
35000,9,10009,-500.0,500
35000,10,10010,-500.0,500
35000,11,10011,-500.0,500
35000,12,10012,-500.0,500
35000,13,10013,-500.0,500
35000,14,10014,-500.0,500
35000,15,10015,-500.0,500
35000,16,10016,-500.0,500
35000,17,10017,-500.0,500
35000,18,10018,-500.0,500
35000,19,10019,-500.0,500
40000,0,10000,-500.0,500
40000,1,10001,-500.0,500
40000,2,10002,-500.0,500
40000,3,10003,-500.0,500
40000,4,10004,-500.0,500
40000,5,10005,-500.0,500
40000,6,10006,-500.0,500
40000,7,10007,-500.0,500
40000,8,10008,-500.0,500
40000,9,10009,-500.0,500
40000,10,10010,-172.0,173
40000,11,10011,-500.0,500
40000,12,10012,-121.0,122
40000,13,10013,-500.0,500
40000,14,10014,-500.0,500
40000,15,10015,-500.0,500
40000,16,10016,-500.0,500
40000,17,10017,-500.0,500
40000,18,10018,-500.0,500
40000,19,10019,-500.0,500
45000,0,10000,-500.0,500
45000,1,10001,-500.0,500
45000,2,10002,-500.0,500
45000,3,10003,-500.0,500
45000,4,10004,-500.0,500
45000,5,10005,-500.0,500
45000,6,10006,-500.0,500
45000,7,10007,-500.0,500
45000,8,10008,-500.0,500
45000,9,10009,-500.0,500
45000,10,10010,-500.0,500
45000,11,10011,-500.0,500
45000,12,10012,-500.0,500
45000,13,10013,-500.0,500
45000,14,10014,-500.0,500
45000,15,10015,-500.0,500
45000,16,10016,-500.0,500
45000,17,10017,-500.0,500
45000,18,10018,-500.0,500
45000,19,10019,-500.0,500
50000,0,10000,-500.0,500
50000,1,10001,-500.0,500
50000,2,10002,-500.0,500
50000,3,10003,-500.0,500
50000,4,10004,-500.0,500
50000,5,10005,-500.0,500
50000,6,10006,-500.0,500
50000,7,10007,-500.0,500
50000,8,10008,-500.0,500
50000,9,10009,-500.0,500
50000,10,10010,-500.0,500
50000,11,10011,-500.0,500
50000,12,10012,-500.0,500
50000,13,10013,-500.0,500
50000,14,10014,-500.0,500
50000,15,10015,-500.0,500
50000,16,10016,-500.0,500
50000,17,10017,-500.0,500
50000,18,10018,-500.0,500
50000,19,10019,-500.0,500
55000,0,10000,-500.0,500
55000,1,10001,-500.0,500
55000,2,10002,-500.0,500
55000,3,10003,-500.0,500
55000,4,10004,-500.0,500
55000,5,10005,-500.0,500
55000,6,10006,-500.0,500
55000,7,10007,-500.0,500
55000,8,10008,-500.0,500
55000,9,10009,-500.0,500
55000,10,10010,-500.0,500
55000,11,10011,-500.0,500
55000,12,10012,-500.0,500
55000,13,10013,-500.0,500
55000,14,10014,-500.0,500
55000,15,10015,-500.0,500
55000,16,10016,-500.0,500
55000,17,10017,-500.0,500
55000,18,10018,-500.0,500
55000,19,10019,-500.0,500
60000,0,10000,-500.0,500
60000,1,10001,-500.0,500
60000,2,10002,-500.0,500
60000,3,10003,-500.0,500
60000,4,10004,-500.0,500
60000,5,10005,-500.0,500
60000,6,10006,-500.0,500
60000,7,10007,-500.0,500
60000,8,10008,-500.0,500
60000,9,10009,-500.0,500
60000,10,10010,-500.0,500
60000,11,10011,-500.0,500
60000,12,10012,-500.0,500
60000,13,10013,-500.0,500
60000,14,10014,-500.0,500
60000,15,10015,-500.0,500
60000,16,10016,-500.0,500
60000,17,10017,-500.0,500
60000,18,10018,-500.0,500
60000,19,10019,-500.0,500
65000,0,10000,-500.0,500
65000,1,10001,-500.0,500
65000,2,10002,-500.0,500
65000,3,10003,-500.0,500
65000,4,10004,-500.0,500
65000,5,10005,-500.0,500
65000,6,10006,-500.0,500
65000,7,10007,-500.0,500
65000,8,10008,-500.0,500
65000,9,10009,-500.0,500
65000,10,10010,-500.0,500
65000,11,10011,-500.0,500
65000,12,10012,-500.0,500
65000,13,10013,-500.0,500
65000,14,10014,-500.0,500
65000,15,10015,-500.0,500
65000,16,10016,-500.0,500
65000,17,10017,-500.0,500
65000,18,10018,-500.0,500
65000,19,10019,-500.0,500
70000,0,10000,-500.0,500
70000,1,10001,-500.0,500
70000,2,10002,-500.0,500
70000,3,10003,-500.0,500
70000,4,10004,-500.0,500
70000,5,10005,-500.0,500
70000,6,10006,-500.0,500
70000,7,10007,-500.0,500
70000,8,10008,-500.0,500
70000,9,10009,-500.0,500
70000,10,10010,-500.0,500
70000,11,10011,-500.0,500
70000,12,10012,-500.0,500
70000,13,10013,-500.0,500
70000,14,10014,-500.0,500
70000,15,10015,-500.0,500
70000,16,10016,-500.0,500
70000,17,10017,-500.0,500
70000,18,10018,-500.0,500
70000,19,10019,-500.0,500
75000,0,10000,-332.0,333
75000,1,10001,-228.0,229
75000,2,10002,-342.0,343
75000,3,10003,-282.0,283
75000,4,10004,-201.0,202
75000,5,10005,-298.0,299
75000,6,10006,-194.0,195
75000,7,10007,-234.0,235
75000,8,10008,-320.0,321
75000,9,10009,-366.0,367
75000,10,10010,-487.0,488
75000,11,10011,-500.0,500
75000,12,10012,-500.0,500
75000,13,10013,-262.0,263
75000,14,10014,-238.0,239
75000,15,10015,-500.0,500
75000,16,10016,-498.0,499
75000,17,10017,-500.0,500
75000,18,10018,-485.0,486
75000,19,10019,-224.0,225
80000,0,10000,-500.0,500
80000,1,10001,-500.0,500
80000,2,10002,-500.0,500
80000,3,10003,-500.0,500
80000,4,10004,-500.0,500
80000,5,10005,-500.0,500
80000,6,10006,-500.0,500
80000,7,10007,-500.0,500
80000,8,10008,-500.0,500
80000,9,10009,-500.0,500
80000,10,10010,-500.0,500
80000,11,10011,-500.0,500
80000,12,10012,-500.0,500
80000,13,10013,-500.0,500
80000,14,10014,-500.0,500
80000,15,10015,-500.0,500
80000,16,10016,-500.0,500
80000,17,10017,-500.0,500
80000,18,10018,-500.0,500
80000,19,10019,-500.0,500
85000,0,10000,-500.0,500
85000,1,10001,-500.0,500
85000,2,10002,-500.0,500
85000,3,10003,-500.0,500
85000,4,10004,-500.0,500
85000,5,10005,-500.0,500
85000,6,10006,-500.0,500
85000,7,10007,-500.0,500
85000,8,10008,-500.0,500
85000,9,10009,-500.0,500
85000,10,10010,-500.0,500
85000,11,10011,-500.0,500
85000,12,10012,-500.0,500
85000,13,10013,-500.0,500
85000,14,10014,-500.0,500
85000,15,10015,-500.0,500
85000,16,10016,-500.0,500
85000,17,10017,-500.0,500
85000,18,10018,-500.0,500
85000,19,10019,-500.0,500
90000,0,10000,-500.0,500
90000,1,10001,-341.0,342
90000,2,10002,-500.0,500
90000,3,10003,-210.0,211
90000,4,10004,-500.0,500
90000,5,10005,-383.0,384
90000,6,10006,-312.0,313
90000,7,10007,-500.0,500
90000,8,10008,-500.0,500
90000,9,10009,-500.0,500
90000,10,10010,-500.0,500
90000,11,10011,-309.0,310
90000,12,10012,-500.0,500
90000,13,10013,-500.0,500
90000,14,10014,-258.0,259
90000,15,10015,-500.0,500
90000,16,10016,-500.0,500
90000,17,10017,-500.0,500
90000,18,10018,-500.0,500
90000,19,10019,-283.0,284
95000,0,10000,-84.0,85
95000,1,10001,-131.0,132
95000,2,10002,-110.0,111
95000,3,10003,-83.0,84
95000,4,10004,-76.0,77
95000,5,10005,-98.0,99
95000,6,10006,-151.0,152
95000,7,10007,-103.0,104
95000,8,10008,-100.0,101
95000,9,10009,-122.0,123
95000,10,10010,-134.0,135
95000,11,10011,-96.0,97
95000,12,10012,-500.0,500
95000,13,10013,-170.0,171
95000,14,10014,-115.0,116
95000,15,10015,-138.0,139
95000,16,10016,-94.0,95
95000,17,10017,-84.0,85
95000,18,10018,-104.0,105
95000,19,10019,-96.0,97
100000,0,10000,-500.0,500
100000,1,10001,-500.0,500
100000,2,10002,-500.0,500
100000,3,10003,-500.0,500
100000,4,10004,-500.0,500
100000,5,10005,-500.0,500
100000,6,10006,-500.0,500
100000,7,10007,-500.0,500
100000,8,10008,-500.0,500
100000,9,10009,-500.0,500
100000,10,10010,-500.0,500
100000,11,10011,-500.0,500
100000,12,10012,-500.0,500
100000,13,10013,-500.0,500
100000,14,10014,-500.0,500
100000,15,10015,-500.0,500
100000,16,10016,-500.0,500
100000,17,10017,-500.0,500
100000,18,10018,-500.0,500
100000,19,10019,-500.0,500
105000,0,10000,-90.0,91
105000,1,10001,-85.0,86
105000,2,10002,-121.0,122
105000,3,10003,-128.0,129
105000,4,10004,-119.0,120
105000,5,10005,-87.0,88
105000,6,10006,-125.0,126
105000,7,10007,-500.0,500
105000,8,10008,-92.0,93
105000,9,10009,-112.0,113
105000,10,10010,-72.0,73
105000,11,10011,-145.0,146
105000,12,10012,-82.0,83
105000,13,10013,-97.0,98
105000,14,10014,-101.0,102
105000,15,10015,-105.0,106
105000,16,10016,-154.0,155
105000,17,10017,-93.0,94
105000,18,10018,-100.0,101
105000,19,10019,-160.0,161
110000,0,10000,-119.0,120
110000,1,10001,-107.0,108
110000,2,10002,-119.0,120
110000,3,10003,-64.0,65
110000,4,10004,-87.0,88
110000,5,10005,-96.0,97
110000,6,10006,-500.0,500
110000,7,10007,-87.0,88
110000,8,10008,-92.0,93
110000,9,10009,-152.0,153
110000,10,10010,-119.0,120
110000,11,10011,-500.0,500
110000,12,10012,-153.0,154
110000,13,10013,-93.0,94
110000,14,10014,-500.0,500
110000,15,10015,-120.0,121
110000,16,10016,-118.0,119
110000,17,10017,-120.0,121
110000,18,10018,-151.0,152
110000,19,10019,-93.0,94
115000,0,10000,-72.0,73
115000,1,10001,-73.0,74
115000,2,10002,-73.0,74
115000,3,10003,-106.0,107
115000,4,10004,-74.0,75
115000,5,10005,-91.0,92
115000,6,10006,-110.0,111
115000,7,10007,-74.0,75
115000,8,10008,-80.0,81
115000,9,10009,-79.0,80
115000,10,10010,-84.0,85
115000,11,10011,-73.0,74
115000,12,10012,-93.0,94
115000,13,10013,-80.0,81
115000,14,10014,-81.0,82
115000,15,10015,-73.0,74
115000,16,10016,-83.0,84
115000,17,10017,-74.0,75
115000,18,10018,-84.0,85
115000,19,10019,-73.0,74
120000,0,10000,-500.0,500
120000,1,10001,-500.0,500
120000,2,10002,-121.0,122
120000,3,10003,-500.0,500
120000,4,10004,-97.0,98
120000,5,10005,-500.0,500
120000,6,10006,-500.0,500
120000,7,10007,-111.0,112
120000,8,10008,-500.0,500
120000,9,10009,-500.0,500
120000,10,10010,-500.0,500
120000,11,10011,-500.0,500
120000,12,10012,-500.0,500
120000,13,10013,-500.0,500
120000,14,10014,-500.0,500
120000,15,10015,-500.0,500
120000,16,10016,-500.0,500
120000,17,10017,-108.0,109
120000,18,10018,-500.0,500
120000,19,10019,-500.0,500
125000,0,10000,-78.0,79
125000,1,10001,-85.0,86
125000,2,10002,-94.0,95
125000,3,10003,-107.0,108
125000,4,10004,-100.0,101
125000,5,10005,-89.0,90
125000,6,10006,-81.0,82
125000,7,10007,-82.0,83
125000,8,10008,-88.0,89
125000,9,10009,-78.0,79
125000,10,10010,-89.0,90
125000,11,10011,-88.0,89
125000,12,10012,-92.0,93
125000,13,10013,-79.0,80
125000,14,10014,-85.0,86
125000,15,10015,-90.0,91
125000,16,10016,-80.0,81
125000,17,10017,-96.0,97
125000,18,10018,-78.0,79
125000,19,10019,-105.0,106
130000,0,10000,-96.0,97
130000,1,10001,-74.0,75
130000,2,10002,-91.0,92
130000,3,10003,-94.0,95
130000,4,10004,-96.0,97
130000,5,10005,-107.0,108
130000,6,10006,-106.0,107
130000,7,10007,-112.0,113
130000,8,10008,-78.0,79
130000,9,10009,-119.0,120
130000,10,10010,-96.0,97
130000,11,10011,-85.0,86
130000,12,10012,-98.0,99
130000,13,10013,-73.0,74
130000,14,10014,-115.0,116
130000,15,10015,-94.0,95
130000,16,10016,-91.0,92
130000,17,10017,-94.0,95
130000,18,10018,-93.0,94
130000,19,10019,-73.0,74
135000,0,10000,-99.0,100
135000,1,10001,-116.0,117
135000,2,10002,-119.0,120
135000,3,10003,-75.0,76
135000,4,10004,-206.0,207
135000,5,10005,-61.0,62
135000,6,10006,-110.0,111
135000,7,10007,-173.0,174
135000,8,10008,-85.0,86
135000,9,10009,-72.0,73
135000,10,10010,-500.0,500
135000,11,10011,-104.0,105
135000,12,10012,-101.0,102
135000,13,10013,-90.0,91
135000,14,10014,-86.0,87
135000,15,10015,-85.0,86
135000,16,10016,-62.0,63
135000,17,10017,-101.0,102
135000,18,10018,-120.0,121
135000,19,10019,-89.0,90
140000,0,10000,-117.0,118
140000,1,10001,-161.0,162
140000,2,10002,-78.0,79
140000,3,10003,-61.0,62
140000,4,10004,-83.0,84
140000,5,10005,-95.0,96
140000,6,10006,-93.0,94
140000,7,10007,-75.0,76
140000,8,10008,-105.0,106
140000,9,10009,-108.0,109
140000,10,10010,-98.0,99
140000,11,10011,-73.0,74
140000,12,10012,-89.0,90
140000,13,10013,-92.0,93
140000,14,10014,-95.0,96
140000,15,10015,-327.0,328
140000,16,10016,-61.0,62
140000,17,10017,-81.0,82
140000,18,10018,-112.0,113
140000,19,10019,-85.0,86
145000,0,10000,-151.0,152
145000,1,10001,-145.0,146
145000,2,10002,-99.0,100
145000,3,10003,-63.0,64
145000,4,10004,-92.0,93
145000,5,10005,-115.0,116
145000,6,10006,-91.0,92
145000,7,10007,-71.0,72
145000,8,10008,-79.0,80
145000,9,10009,-79.0,80
145000,10,10010,-94.0,95
145000,11,10011,-92.0,93
145000,12,10012,-96.0,97
145000,13,10013,-79.0,80
145000,14,10014,-97.0,98
145000,15,10015,-209.0,210
145000,16,10016,-94.0,95
145000,17,10017,-130.0,131
145000,18,10018,-101.0,102
145000,19,10019,-123.0,124
150000,0,10000,-92.0,93
150000,1,10001,-92.0,93
150000,2,10002,-104.0,105
150000,3,10003,-76.0,77
150000,4,10004,-104.0,105
150000,5,10005,-83.0,84
150000,6,10006,-70.0,71
150000,7,10007,-84.0,85
150000,8,10008,-84.0,85
150000,9,10009,-73.0,74
150000,10,10010,-103.0,104
150000,11,10011,-80.0,81
150000,12,10012,-98.0,99
150000,13,10013,-70.0,71
150000,14,10014,-76.0,77
150000,15,10015,-74.0,75
150000,16,10016,-62.0,63
150000,17,10017,-73.0,74
150000,18,10018,-74.0,75
150000,19,10019,-101.0,102
155000,0,10000,-98.0,99
155000,1,10001,-73.0,74
155000,2,10002,-77.0,78
155000,3,10003,-85.0,86
155000,4,10004,-103.0,104
155000,5,10005,-92.0,93
155000,6,10006,-121.0,122
155000,7,10007,-74.0,75
155000,8,10008,-72.0,73
155000,9,10009,-94.0,95
155000,10,10010,-84.0,85
155000,11,10011,-83.0,84
155000,12,10012,-115.0,116
155000,13,10013,-93.0,94
155000,14,10014,-92.0,93
155000,15,10015,-91.0,92
155000,16,10016,-86.0,87
155000,17,10017,-94.0,95
155000,18,10018,-90.0,91
155000,19,10019,-73.0,74
160000,0,10000,-130.0,131
160000,1,10001,-107.0,108
160000,2,10002,-500.0,500
160000,3,10003,-90.0,91
160000,4,10004,-500.0,500
160000,5,10005,-82.0,83
160000,6,10006,-93.0,94
160000,7,10007,-500.0,500
160000,8,10008,-113.0,114
160000,9,10009,-107.0,108
160000,10,10010,-96.0,97
160000,11,10011,-89.0,90
160000,12,10012,-85.0,86
160000,13,10013,-114.0,115
160000,14,10014,-78.0,79
160000,15,10015,-500.0,500
160000,16,10016,-70.0,71
160000,17,10017,-500.0,500
160000,18,10018,-180.0,181
160000,19,10019,-104.0,105
165000,0,10000,-75.0,76
165000,1,10001,-91.0,92
165000,2,10002,-75.0,76
165000,3,10003,-106.0,107
165000,4,10004,-78.0,79
165000,5,10005,-105.0,106
165000,6,10006,-92.0,93
165000,7,10007,-77.0,78
165000,8,10008,-93.0,94
165000,9,10009,-75.0,76
165000,10,10010,-155.0,156
165000,11,10011,-86.0,87
165000,12,10012,-128.0,129
165000,13,10013,-75.0,76
165000,14,10014,-92.0,93
165000,15,10015,-105.0,106
165000,16,10016,-85.0,86
165000,17,10017,-75.0,76
165000,18,10018,-138.0,139
165000,19,10019,-75.0,76
170000,0,10000,-92.0,93
170000,1,10001,-73.0,74
170000,2,10002,-72.0,73
170000,3,10003,-72.0,73
170000,4,10004,-89.0,90
170000,5,10005,-74.0,75
170000,6,10006,-96.0,97
170000,7,10007,-91.0,92
170000,8,10008,-73.0,74
170000,9,10009,-73.0,74
170000,10,10010,-87.0,88
170000,11,10011,-73.0,74
170000,12,10012,-114.0,115
170000,13,10013,-73.0,74
170000,14,10014,-84.0,85
170000,15,10015,-90.0,91
170000,16,10016,-62.0,63
170000,17,10017,-72.0,73
170000,18,10018,-100.0,101
170000,19,10019,-90.0,91
175000,0,10000,-78.0,79
175000,1,10001,-72.0,73
175000,2,10002,-90.0,91
175000,3,10003,-73.0,74
175000,4,10004,-73.0,74
175000,5,10005,-73.0,74
175000,6,10006,-86.0,87
175000,7,10007,-91.0,92
175000,8,10008,-90.0,91
175000,9,10009,-73.0,74
175000,10,10010,-109.0,110
175000,11,10011,-74.0,75
175000,12,10012,-81.0,82
175000,13,10013,-70.0,71
175000,14,10014,-71.0,72
175000,15,10015,-95.0,96
175000,16,10016,-83.0,84
175000,17,10017,-91.0,92
175000,18,10018,-222.0,223
175000,19,10019,-72.0,73
180000,0,10000,-92.0,93
180000,1,10001,-70.0,71
180000,2,10002,-97.0,98
180000,3,10003,-146.0,147
180000,4,10004,-78.0,79
180000,5,10005,-91.0,92
180000,6,10006,-108.0,109
180000,7,10007,-70.0,71
180000,8,10008,-71.0,72
180000,9,10009,-71.0,72
180000,10,10010,-92.0,93
180000,11,10011,-77.0,78
180000,12,10012,-75.0,76
180000,13,10013,-71.0,72
180000,14,10014,-82.0,83
180000,15,10015,-107.0,108
180000,16,10016,-78.0,79
180000,17,10017,-73.0,74
180000,18,10018,-76.0,77
180000,19,10019,-90.0,91
185000,0,10000,-85.0,86
185000,1,10001,-74.0,75
185000,2,10002,-84.0,85
185000,3,10003,-79.0,80
185000,4,10004,-96.0,97
185000,5,10005,-90.0,91
185000,6,10006,-76.0,77
185000,7,10007,-77.0,78
185000,8,10008,-72.0,73
185000,9,10009,-94.0,95
185000,10,10010,-61.0,62
185000,11,10011,-88.0,89
185000,12,10012,-69.0,70
185000,13,10013,-74.0,75
185000,14,10014,-76.0,77
185000,15,10015,-73.0,74
185000,16,10016,-81.0,82
185000,17,10017,-89.0,90
185000,18,10018,-94.0,95
185000,19,10019,-90.0,91
190000,0,10000,-70.0,71
190000,1,10001,-91.0,92
190000,2,10002,-70.0,71
190000,3,10003,-63.0,64
190000,4,10004,-96.0,97
190000,5,10005,-86.0,87
190000,6,10006,-75.0,76
190000,7,10007,-72.0,73
190000,8,10008,-74.0,75
190000,9,10009,-70.0,71
190000,10,10010,-85.0,86
190000,11,10011,-84.0,85
190000,12,10012,-62.0,63
190000,13,10013,-105.0,106
190000,14,10014,-76.0,77
190000,15,10015,-69.0,70
190000,16,10016,-72.0,73
190000,17,10017,-75.0,76
190000,18,10018,-69.0,70
190000,19,10019,-81.0,82
195000,0,10000,-156.0,157
195000,1,10001,-93.0,94
195000,2,10002,-79.0,80
195000,3,10003,-83.0,84
195000,4,10004,-87.0,88
195000,5,10005,-88.0,89
195000,6,10006,-129.0,130
195000,7,10007,-101.0,102
195000,8,10008,-100.0,101
195000,9,10009,-75.0,76
195000,10,10010,-98.0,99
195000,11,10011,-107.0,108
195000,12,10012,-127.0,128
195000,13,10013,-98.0,99
195000,14,10014,-127.0,128
195000,15,10015,-95.0,96
195000,16,10016,-89.0,90
195000,17,10017,-78.0,79
195000,18,10018,-98.0,99
195000,19,10019,-96.0,97
200000,0,10000,-500.0,500
200000,1,10001,-500.0,500
200000,2,10002,-500.0,500
200000,3,10003,-500.0,500
200000,4,10004,-500.0,500
200000,5,10005,-500.0,500
200000,6,10006,-104.0,105
200000,7,10007,-500.0,500
200000,8,10008,-500.0,500
200000,9,10009,-500.0,500
200000,10,10010,-500.0,500
200000,11,10011,-500.0,500
200000,12,10012,-500.0,500
200000,13,10013,-500.0,500
200000,14,10014,-117.0,118
200000,15,10015,-500.0,500
200000,16,10016,-500.0,500
200000,17,10017,-500.0,500
200000,18,10018,-500.0,500
200000,19,10019,-500.0,500
