environment_step,episode_id,evaluation_seed,episode_return,episode_length
20000,15,10015,-500.0,500
20000,16,10016,-500.0,500
20000,17,10017,-500.0,500
20000,18,10018,-500.0,500
20000,19,10019,-500.0,500
25000,0,10000,-195.0,196
25000,1,10001,-181.0,182
25000,2,10002,-173.0,174
25000,3,10003,-166.0,167
25000,4,10004,-500.0,500
25000,5,10005,-145.0,146
25000,6,10006,-500.0,500
25000,7,10007,-500.0,500
25000,8,10008,-182.0,183
25000,9,10009,-158.0,159
25000,10,10010,-219.0,220
25000,11,10011,-194.0,195
25000,12,10012,-290.0,291
25000,13,10013,-180.0,181
25000,14,10014,-189.0,190
25000,15,10015,-149.0,150
25000,16,10016,-389.0,390
25000,17,10017,-169.0,170
25000,18,10018,-189.0,190
25000,19,10019,-225.0,226
30000,0,10000,-500.0,500
30000,1,10001,-500.0,500
30000,2,10002,-500.0,500
30000,3,10003,-500.0,500
30000,4,10004,-500.0,500
30000,5,10005,-500.0,500
30000,6,10006,-500.0,500
30000,7,10007,-500.0,500
30000,8,10008,-500.0,500
30000,9,10009,-500.0,500
30000,10,10010,-500.0,500
30000,11,10011,-500.0,500
30000,12,10012,-500.0,500
30000,13,10013,-500.0,500
30000,14,10014,-500.0,500
30000,15,10015,-500.0,500
30000,16,10016,-500.0,500
30000,17,10017,-500.0,500
30000,18,10018,-500.0,500
30000,19,10019,-500.0,500
35000,0,10000,-368.0,369
35000,1,10001,-258.0,259
35000,2,10002,-500.0,500
35000,3,10003,-249.0,250
35000,4,10004,-500.0,500
35000,5,10005,-195.0,196
35000,6,10006,-198.0,199
35000,7,10007,-500.0,500
35000,8,10008,-281.0,282
35000,9,10009,-299.0,300
35000,10,10010,-169.0,170
35000,11,10011,-230.0,231
35000,12,10012,-331.0,332
35000,13,10013,-276.0,277
35000,14,10014,-183.0,184
35000,15,10015,-500.0,500
35000,16,10016,-156.0,157
35000,17,10017,-500.0,500
35000,18,10018,-500.0,500
35000,19,10019,-319.0,320
40000,0,10000,-500.0,500
40000,1,10001,-500.0,500
40000,2,10002,-500.0,500
40000,3,10003,-500.0,500
40000,4,10004,-500.0,500
40000,5,10005,-500.0,500
40000,6,10006,-500.0,500
40000,7,10007,-500.0,500
40000,8,10008,-500.0,500
40000,9,10009,-500.0,500
40000,10,10010,-500.0,500
40000,11,10011,-500.0,500
40000,12,10012,-500.0,500
40000,13,10013,-500.0,500
40000,14,10014,-500.0,500
40000,15,10015,-500.0,500
40000,16,10016,-500.0,500
40000,17,10017,-500.0,500
40000,18,10018,-500.0,500
40000,19,10019,-500.0,500
45000,0,10000,-500.0,500
45000,1,10001,-500.0,500
45000,2,10002,-500.0,500
45000,3,10003,-500.0,500
45000,4,10004,-500.0,500
45000,5,10005,-500.0,500
45000,6,10006,-500.0,500
45000,7,10007,-500.0,500
45000,8,10008,-500.0,500
45000,9,10009,-500.0,500
45000,10,10010,-500.0,500
45000,11,10011,-500.0,500
45000,12,10012,-500.0,500
45000,13,10013,-500.0,500
45000,14,10014,-500.0,500
45000,15,10015,-500.0,500
45000,16,10016,-500.0,500
45000,17,10017,-500.0,500
45000,18,10018,-500.0,500
45000,19,10019,-500.0,500
50000,0,10000,-500.0,500
50000,1,10001,-500.0,500
50000,2,10002,-500.0,500
50000,3,10003,-500.0,500
50000,4,10004,-500.0,500
50000,5,10005,-500.0,500
50000,6,10006,-500.0,500
50000,7,10007,-500.0,500
50000,8,10008,-500.0,500
50000,9,10009,-500.0,500
50000,10,10010,-500.0,500
50000,11,10011,-500.0,500
50000,12,10012,-500.0,500
50000,13,10013,-500.0,500
50000,14,10014,-500.0,500
50000,15,10015,-500.0,500
50000,16,10016,-500.0,500
50000,17,10017,-500.0,500
50000,18,10018,-500.0,500
50000,19,10019,-500.0,500
55000,0,10000,-162.0,163
55000,1,10001,-131.0,132
55000,2,10002,-184.0,185
55000,3,10003,-154.0,155
55000,4,10004,-117.0,118
55000,5,10005,-118.0,119
55000,6,10006,-136.0,137
55000,7,10007,-129.0,130
55000,8,10008,-134.0,135
55000,9,10009,-134.0,135
55000,10,10010,-135.0,136
55000,11,10011,-99.0,100
55000,12,10012,-125.0,126
55000,13,10013,-137.0,138
55000,14,10014,-115.0,116
55000,15,10015,-143.0,144
55000,16,10016,-187.0,188
55000,17,10017,-131.0,132
55000,18,10018,-133.0,134
55000,19,10019,-102.0,103
60000,0,10000,-500.0,500
60000,1,10001,-500.0,500
60000,2,10002,-500.0,500
60000,3,10003,-500.0,500
60000,4,10004,-500.0,500
60000,5,10005,-500.0,500
60000,6,10006,-500.0,500
60000,7,10007,-500.0,500
60000,8,10008,-500.0,500
60000,9,10009,-500.0,500
60000,10,10010,-500.0,500
60000,11,10011,-500.0,500
60000,12,10012,-500.0,500
60000,13,10013,-500.0,500
60000,14,10014,-500.0,500
60000,15,10015,-500.0,500
60000,16,10016,-500.0,500
60000,17,10017,-500.0,500
60000,18,10018,-500.0,500
60000,19,10019,-500.0,500
65000,0,10000,-500.0,500
65000,1,10001,-500.0,500
65000,2,10002,-500.0,500
65000,3,10003,-500.0,500
65000,4,10004,-500.0,500
65000,5,10005,-500.0,500
65000,6,10006,-500.0,500
65000,7,10007,-500.0,500
65000,8,10008,-500.0,500
65000,9,10009,-500.0,500
65000,10,10010,-500.0,500
65000,11,10011,-500.0,500
65000,12,10012,-500.0,500
65000,13,10013,-500.0,500
65000,14,10014,-500.0,500
65000,15,10015,-500.0,500
65000,16,10016,-500.0,500
65000,17,10017,-500.0,500
65000,18,10018,-500.0,500
65000,19,10019,-500.0,500
70000,0,10000,-500.0,500
70000,1,10001,-500.0,500
70000,2,10002,-500.0,500
70000,3,10003,-500.0,500
70000,4,10004,-500.0,500
70000,5,10005,-500.0,500
70000,6,10006,-500.0,500
70000,7,10007,-500.0,500
70000,8,10008,-500.0,500
70000,9,10009,-500.0,500
70000,10,10010,-500.0,500
70000,11,10011,-500.0,500
70000,12,10012,-500.0,500
70000,13,10013,-500.0,500
70000,14,10014,-500.0,500
70000,15,10015,-500.0,500
70000,16,10016,-500.0,500
70000,17,10017,-500.0,500
70000,18,10018,-500.0,500
70000,19,10019,-500.0,500
75000,0,10000,-500.0,500
75000,1,10001,-500.0,500
75000,2,10002,-500.0,500
75000,3,10003,-500.0,500
75000,4,10004,-500.0,500
75000,5,10005,-500.0,500
75000,6,10006,-500.0,500
75000,7,10007,-500.0,500
75000,8,10008,-500.0,500
75000,9,10009,-500.0,500
75000,10,10010,-500.0,500
75000,11,10011,-500.0,500
75000,12,10012,-500.0,500
75000,13,10013,-500.0,500
75000,14,10014,-500.0,500
75000,15,10015,-500.0,500
75000,16,10016,-500.0,500
75000,17,10017,-500.0,500
75000,18,10018,-500.0,500
75000,19,10019,-500.0,500
80000,0,10000,-500.0,500
80000,1,10001,-500.0,500
80000,2,10002,-500.0,500
80000,3,10003,-500.0,500
80000,4,10004,-500.0,500
80000,5,10005,-500.0,500
80000,6,10006,-500.0,500
80000,7,10007,-500.0,500
80000,8,10008,-500.0,500
80000,9,10009,-500.0,500
80000,10,10010,-500.0,500
80000,11,10011,-500.0,500
80000,12,10012,-500.0,500
80000,13,10013,-500.0,500
80000,14,10014,-500.0,500
80000,15,10015,-500.0,500
80000,16,10016,-500.0,500
80000,17,10017,-500.0,500
80000,18,10018,-500.0,500
80000,19,10019,-500.0,500
85000,0,10000,-500.0,500
85000,1,10001,-500.0,500
85000,2,10002,-500.0,500
85000,3,10003,-500.0,500
85000,4,10004,-500.0,500
85000,5,10005,-500.0,500
85000,6,10006,-500.0,500
85000,7,10007,-500.0,500
85000,8,10008,-500.0,500
85000,9,10009,-500.0,500
85000,10,10010,-500.0,500
85000,11,10011,-500.0,500
85000,12,10012,-500.0,500
85000,13,10013,-500.0,500
85000,14,10014,-500.0,500
85000,15,10015,-500.0,500
85000,16,10016,-500.0,500
85000,17,10017,-500.0,500
85000,18,10018,-500.0,500
85000,19,10019,-500.0,500
90000,0,10000,-500.0,500
90000,1,10001,-500.0,500
90000,2,10002,-500.0,500
90000,3,10003,-500.0,500
90000,4,10004,-500.0,500
90000,5,10005,-500.0,500
90000,6,10006,-500.0,500
90000,7,10007,-500.0,500
90000,8,10008,-500.0,500
90000,9,10009,-500.0,500
90000,10,10010,-500.0,500
90000,11,10011,-500.0,500
90000,12,10012,-500.0,500
90000,13,10013,-500.0,500
90000,14,10014,-500.0,500
90000,15,10015,-500.0,500
90000,16,10016,-500.0,500
90000,17,10017,-500.0,500
90000,18,10018,-500.0,500
90000,19,10019,-500.0,500
95000,0,10000,-500.0,500
95000,1,10001,-500.0,500
95000,2,10002,-500.0,500
95000,3,10003,-500.0,500
95000,4,10004,-500.0,500
95000,5,10005,-500.0,500
95000,6,10006,-500.0,500
95000,7,10007,-500.0,500
95000,8,10008,-500.0,500
95000,9,10009,-500.0,500
95000,10,10010,-500.0,500
95000,11,10011,-500.0,500
95000,12,10012,-500.0,500
95000,13,10013,-500.0,500
95000,14,10014,-500.0,500
95000,15,10015,-500.0,500
95000,16,10016,-500.0,500
95000,17,10017,-500.0,500
95000,18,10018,-500.0,500
95000,19,10019,-500.0,500
100000,0,10000,-172.0,173
100000,1,10001,-113.0,114
100000,2,10002,-122.0,123
100000,3,10003,-105.0,106
100000,4,10004,-113.0,114
100000,5,10005,-114.0,115
100000,6,10006,-130.0,131
100000,7,10007,-135.0,136
100000,8,10008,-102.0,103
100000,9,10009,-124.0,125
100000,10,10010,-194.0,195
100000,11,10011,-104.0,105
100000,12,10012,-231.0,232
100000,13,10013,-211.0,212
100000,14,10014,-113.0,114
100000,15,10015,-176.0,177
100000,16,10016,-112.0,113
100000,17,10017,-166.0,167
100000,18,10018,-138.0,139
100000,19,10019,-96.0,97
105000,0,10000,-500.0,500
105000,1,10001,-500.0,500
105000,2,10002,-500.0,500
105000,3,10003,-500.0,500
105000,4,10004,-500.0,500
105000,5,10005,-500.0,500
105000,6,10006,-500.0,500
105000,7,10007,-500.0,500
105000,8,10008,-500.0,500
105000,9,10009,-500.0,500
105000,10,10010,-500.0,500
105000,11,10011,-500.0,500
105000,12,10012,-500.0,500
105000,13,10013,-500.0,500
105000,14,10014,-500.0,500
105000,15,10015,-500.0,500
105000,16,10016,-500.0,500
105000,17,10017,-500.0,500
105000,18,10018,-500.0,500
105000,19,10019,-500.0,500
110000,0,10000,-100.0,101
110000,1,10001,-84.0,85
110000,2,10002,-95.0,96
110000,3,10003,-90.0,91
110000,4,10004,-81.0,82
110000,5,10005,-77.0,78
110000,6,10006,-96.0,97
110000,7,10007,-132.0,133
110000,8,10008,-97.0,98
110000,9,10009,-86.0,87
110000,10,10010,-62.0,63
110000,11,10011,-103.0,104
110000,12,10012,-85.0,86
110000,13,10013,-92.0,93
110000,14,10014,-85.0,86
110000,15,10015,-87.0,88
110000,16,10016,-63.0,64
110000,17,10017,-92.0,93
110000,18,10018,-90.0,91
110000,19,10019,-93.0,94
115000,0,10000,-147.0,148
115000,1,10001,-88.0,89
115000,2,10002,-500.0,500
115000,3,10003,-92.0,93
115000,4,10004,-107.0,108
115000,5,10005,-95.0,96
115000,6,10006,-93.0,94
115000,7,10007,-500.0,500
115000,8,10008,-107.0,108
115000,9,10009,-129.0,130
115000,10,10010,-75.0,76
115000,11,10011,-75.0,76
115000,12,10012,-63.0,64
115000,13,10013,-101.0,102
115000,14,10014,-94.0,95
115000,15,10015,-231.0,232
115000,16,10016,-73.0,74
115000,17,10017,-102.0,103
115000,18,10018,-500.0,500
115000,19,10019,-88.0,89
120000,0,10000,-75.0,76
120000,1,10001,-83.0,84
120000,2,10002,-103.0,104
120000,3,10003,-112.0,113
120000,4,10004,-96.0,97
120000,5,10005,-76.0,77
120000,6,10006,-98.0,99
120000,7,10007,-65.0,66
120000,8,10008,-92.0,93
120000,9,10009,-113.0,114
120000,10,10010,-102.0,103
120000,11,10011,-112.0,113
120000,12,10012,-75.0,76
120000,13,10013,-94.0,95
120000,14,10014,-74.0,75
120000,15,10015,-64.0,65
120000,16,10016,-105.0,106
120000,17,10017,-75.0,76
120000,18,10018,-105.0,106
120000,19,10019,-80.0,81
125000,0,10000,-87.0,88
125000,1,10001,-91.0,92
125000,2,10002,-85.0,86
125000,3,10003,-74.0,75
125000,4,10004,-94.0,95
125000,5,10005,-89.0,90
125000,6,10006,-74.0,75
125000,7,10007,-77.0,78
125000,8,10008,-102.0,103
125000,9,10009,-92.0,93
125000,10,10010,-92.0,93
125000,11,10011,-500.0,500
125000,12,10012,-91.0,92
125000,13,10013,-74.0,75
125000,14,10014,-500.0,500
125000,15,10015,-87.0,88
125000,16,10016,-95.0,96
125000,17,10017,-86.0,87
125000,18,10018,-73.0,74
125000,19,10019,-86.0,87
130000,0,10000,-85.0,86
130000,1,10001,-110.0,111
130000,2,10002,-107.0,108
130000,3,10003,-63.0,64
130000,4,10004,-93.0,94
130000,5,10005,-90.0,91
130000,6,10006,-90.0,91
130000,7,10007,-95.0,96
130000,8,10008,-103.0,104
130000,9,10009,-88.0,89
130000,10,10010,-75.0,76
130000,11,10011,-89.0,90
130000,12,10012,-75.0,76
130000,13,10013,-77.0,78
130000,14,10014,-90.0,91
130000,15,10015,-94.0,95
130000,16,10016,-74.0,75
130000,17,10017,-75.0,76
130000,18,10018,-76.0,77
130000,19,10019,-77.0,78
135000,0,10000,-103.0,104
135000,1,10001,-98.0,99
135000,2,10002,-100.0,101
135000,3,10003,-94.0,95
135000,4,10004,-91.0,92
135000,5,10005,-83.0,84
135000,6,10006,-84.0,85
135000,7,10007,-76.0,77
135000,8,10008,-81.0,82
135000,9,10009,-90.0,91
135000,10,10010,-110.0,111
135000,11,10011,-357.0,358
135000,12,10012,-61.0,62
135000,13,10013,-73.0,74
135000,14,10014,-73.0,74
135000,15,10015,-85.0,86
135000,16,10016,-70.0,71
135000,17,10017,-87.0,88
135000,18,10018,-76.0,77
135000,19,10019,-110.0,111
140000,0,10000,-84.0,85
140000,1,10001,-94.0,95
140000,2,10002,-90.0,91
140000,3,10003,-96.0,97
140000,4,10004,-84.0,85
140000,5,10005,-77.0,78
140000,6,10006,-76.0,77
140000,7,10007,-88.0,89
140000,8,10008,-90.0,91
140000,9,10009,-75.0,76
140000,10,10010,-93.0,94
140000,11,10011,-92.0,93
140000,12,10012,-87.0,88
140000,13,10013,-84.0,85
140000,14,10014,-76.0,77
140000,15,10015,-85.0,86
140000,16,10016,-84.0,85
140000,17,10017,-90.0,91
140000,18,10018,-87.0,88
140000,19,10019,-84.0,85
145000,0,10000,-123.0,124
145000,1,10001,-75.0,76
145000,2,10002,-93.0,94
145000,3,10003,-100.0,101
145000,4,10004,-120.0,121
145000,5,10005,-74.0,75
145000,6,10006,-71.0,72
145000,7,10007,-89.0,90
145000,8,10008,-88.0,89
145000,9,10009,-71.0,72
145000,10,10010,-81.0,82
145000,11,10011,-76.0,77
145000,12,10012,-74.0,75
145000,13,10013,-71.0,72
145000,14,10014,-97.0,98
145000,15,10015,-128.0,129
145000,16,10016,-100.0,101
145000,17,10017,-120.0,121
145000,18,10018,-93.0,94
145000,19,10019,-75.0,76
150000,0,10000,-76.0,77
150000,1,10001,-82.0,83
150000,2,10002,-77.0,78
150000,3,10003,-84.0,85
150000,4,10004,-83.0,84
150000,5,10005,-92.0,93
150000,6,10006,-99.0,100
150000,7,10007,-83.0,84
150000,8,10008,-83.0,84
150000,9,10009,-81.0,82
150000,10,10010,-90.0,91
150000,11,10011,-79.0,80
150000,12,10012,-106.0,107
150000,13,10013,-107.0,108
150000,14,10014,-84.0,85
150000,15,10015,-110.0,111
150000,16,10016,-121.0,122
150000,17,10017,-81.0,82
150000,18,10018,-86.0,87
150000,19,10019,-81.0,82
155000,0,10000,-86.0,87
155000,1,10001,-73.0,74
155000,2,10002,-76.0,77
155000,3,10003,-81.0,82
155000,4,10004,-84.0,85
155000,5,10005,-100.0,101
155000,6,10006,-70.0,71
155000,7,10007,-85.0,86
155000,8,10008,-88.0,89
155000,9,10009,-88.0,89
155000,10,10010,-86.0,87
155000,11,10011,-102.0,103
155000,12,10012,-82.0,83
155000,13,10013,-78.0,79
155000,14,10014,-76.0,77
155000,15,10015,-87.0,88
155000,16,10016,-62.0,63
155000,17,10017,-86.0,87
155000,18,10018,-92.0,93
155000,19,10019,-103.0,104
160000,0,10000,-76.0,77
160000,1,10001,-70.0,71
160000,2,10002,-91.0,92
160000,3,10003,-71.0,72
160000,4,10004,-76.0,77
160000,5,10005,-83.0,84
160000,6,10006,-74.0,75
160000,7,10007,-72.0,73
160000,8,10008,-75.0,76
160000,9,10009,-76.0,77
160000,10,10010,-103.0,104
160000,11,10011,-77.0,78
160000,12,10012,-91.0,92
160000,13,10013,-76.0,77
160000,14,10014,-74.0,75
160000,15,10015,-69.0,70
160000,16,10016,-91.0,92
160000,17,10017,-77.0,78
160000,18,10018,-71.0,72
160000,19,10019,-112.0,113
165000,0,10000,-72.0,73
165000,1,10001,-73.0,74
165000,2,10002,-106.0,107
165000,3,10003,-97.0,98
165000,4,10004,-77.0,78
165000,5,10005,-74.0,75
165000,6,10006,-91.0,92
165000,7,10007,-104.0,105
165000,8,10008,-77.0,78
165000,9,10009,-73.0,74
165000,10,10010,-74.0,75
165000,11,10011,-81.0,82
165000,12,10012,-73.0,74
165000,13,10013,-72.0,73
165000,14,10014,-91.0,92
165000,15,10015,-93.0,94
165000,16,10016,-98.0,99
165000,17,10017,-77.0,78
165000,18,10018,-103.0,104
165000,19,10019,-73.0,74
170000,0,10000,-86.0,87
170000,1,10001,-75.0,76
170000,2,10002,-93.0,94
170000,3,10003,-69.0,70
170000,4,10004,-152.0,153
170000,5,10005,-69.0,70
170000,6,10006,-83.0,84
170000,7,10007,-91.0,92
170000,8,10008,-69.0,70
170000,9,10009,-95.0,96
170000,10,10010,-88.0,89
170000,11,10011,-76.0,77
170000,12,10012,-76.0,77
170000,13,10013,-87.0,88
170000,14,10014,-83.0,84
170000,15,10015,-89.0,90
170000,16,10016,-81.0,82
170000,17,10017,-93.0,94
170000,18,10018,-94.0,95
170000,19,10019,-75.0,76
175000,0,10000,-112.0,113
175000,1,10001,-70.0,71
175000,2,10002,-101.0,102
175000,3,10003,-74.0,75
175000,4,10004,-85.0,86
175000,5,10005,-85.0,86
175000,6,10006,-88.0,89
175000,7,10007,-87.0,88
175000,8,10008,-75.0,76
175000,9,10009,-97.0,98
175000,10,10010,-84.0,85
175000,11,10011,-75.0,76
175000,12,10012,-85.0,86
175000,13,10013,-89.0,90
175000,14,10014,-107.0,108
175000,15,10015,-78.0,79
175000,16,10016,-87.0,88
175000,17,10017,-95.0,96
175000,18,10018,-90.0,91
175000,19,10019,-70.0,71
180000,0,10000,-90.0,91
180000,1,10001,-90.0,91
180000,2,10002,-89.0,90
180000,3,10003,-76.0,77
180000,4,10004,-92.0,93
180000,5,10005,-84.0,85
180000,6,10006,-98.0,99
180000,7,10007,-94.0,95
180000,8,10008,-77.0,78
180000,9,10009,-87.0,88
180000,10,10010,-102.0,103
180000,11,10011,-73.0,74
180000,12,10012,-61.0,62
180000,13,10013,-87.0,88
180000,14,10014,-83.0,84
180000,15,10015,-92.0,93
180000,16,10016,-78.0,79
180000,17,10017,-89.0,90
180000,18,10018,-104.0,105
180000,19,10019,-93.0,94
185000,0,10000,-75.0,76
185000,1,10001,-95.0,96
185000,2,10002,-75.0,76
185000,3,10003,-71.0,72
185000,4,10004,-70.0,71
185000,5,10005,-64.0,65
185000,6,10006,-86.0,87
185000,7,10007,-99.0,100
185000,8,10008,-92.0,93
185000,9,10009,-75.0,76
185000,10,10010,-99.0,100
185000,11,10011,-119.0,120
185000,12,10012,-106.0,107
185000,13,10013,-74.0,75
185000,14,10014,-87.0,88
185000,15,10015,-70.0,71
185000,16,10016,-86.0,87
185000,17,10017,-75.0,76
185000,18,10018,-75.0,76
185000,19,10019,-93.0,94
190000,0,10000,-83.0,84
190000,1,10001,-75.0,76
190000,2,10002,-83.0,84
190000,3,10003,-75.0,76
190000,4,10004,-71.0,72
190000,5,10005,-86.0,87
190000,6,10006,-93.0,94
190000,7,10007,-86.0,87
190000,8,10008,-111.0,112
190000,9,10009,-71.0,72
190000,10,10010,-85.0,86
190000,11,10011,-97.0,98
190000,12,10012,-70.0,71
190000,13,10013,-71.0,72
190000,14,10014,-85.0,86
190000,15,10015,-82.0,83
190000,16,10016,-71.0,72
190000,17,10017,-91.0,92
190000,18,10018,-75.0,76
190000,19,10019,-78.0,79
195000,0,10000,-104.0,105
195000,1,10001,-97.0,98
195000,2,10002,-72.0,73
195000,3,10003,-89.0,90
195000,4,10004,-73.0,74
195000,5,10005,-90.0,91
195000,6,10006,-76.0,77
195000,7,10007,-96.0,97
195000,8,10008,-101.0,102
195000,9,10009,-91.0,92
195000,10,10010,-69.0,70
195000,11,10011,-76.0,77
195000,12,10012,-69.0,70
195000,13,10013,-84.0,85
195000,14,10014,-71.0,72
195000,15,10015,-85.0,86
195000,16,10016,-63.0,64
195000,17,10017,-118.0,119
195000,18,10018,-74.0,75
195000,19,10019,-73.0,74
200000,0,10000,-101.0,102
200000,1,10001,-91.0,92
200000,2,10002,-76.0,77
200000,3,10003,-92.0,93
200000,4,10004,-79.0,80
200000,5,10005,-85.0,86
200000,6,10006,-99.0,100
200000,7,10007,-93.0,94
200000,8,10008,-76.0,77
200000,9,10009,-89.0,90
200000,10,10010,-73.0,74
200000,11,10011,-99.0,100
200000,12,10012,-93.0,94
200000,13,10013,-95.0,96
200000,14,10014,-114.0,115
200000,15,10015,-93.0,94
200000,16,10016,-108.0,109
200000,17,10017,-76.0,77
200000,18,10018,-75.0,76
200000,19,10019,-91.0,92
